Unnamed: 0,lmin,wmin,temp,supply,toxe_n,toxm_n,toxref_n,toxp_n,xj_n,ndep_n,toxe_p,toxm_p,toxref_p,toxp_p,xj_p,ndep_p
2261,24.11573804,223.5974322,99.6572905,0.924881173,6.72E-10,6.36E-10,6.84E-10,3.91E-10,7.54E-09,1.23E+19,6.66E-10,6.74E-10,6.65E-10,3.87E-10,7.04E-09,4.37E+18
2262,23.69630623,229.4672053,60.24001559,0.953998434,6.69E-10,6.43E-10,6.49E-10,4.03E-10,7.22E-09,1.16E+19,6.78E-10,6.33E-10,6.52E-10,4.03E-10,7.06E-09,4.21E+18
2263,23.74211402,218.3531276,36.06400001,0.871662931,6.58E-10,6.52E-10,6.55E-10,3.99E-10,7.21E-09,1.21E+19,6.76E-10,6.86E-10,6.76E-10,4.06E-10,7.06E-09,4.12E+18
2264,24.68481697,228.4475747,98.87949658,0.963394449,6.31E-10,6.48E-10,6.50E-10,3.89E-10,7.16E-09,1.18E+19,6.85E-10,6.75E-10,6.50E-10,3.90E-10,7.26E-09,4.45E+18
2265,23.88817465,229.4597363,-28.22465622,0.951317769,6.41E-10,6.30E-10,6.35E-10,3.93E-10,6.72E-09,1.21E+19,6.76E-10,6.95E-10,6.44E-10,4.00E-10,7.71E-09,4.52E+18
2266,24.96076655,235.9340348,91.89752077,0.945387936,6.44E-10,6.55E-10,6.90E-10,3.84E-10,7.35E-09,1.27E+19,6.79E-10,6.57E-10,6.97E-10,4.16E-10,7.06E-09,4.51E+18
2267,23.99779373,232.4800236,70.26276389,0.935365644,5.97E-10,6.89E-10,6.55E-10,3.75E-10,7.09E-09,1.27E+19,6.54E-10,6.72E-10,6.53E-10,4.09E-10,7.06E-09,4.43E+18
2268,22.52015035,214.8968675,15.90692777,0.936246553,6.66E-10,6.65E-10,6.60E-10,3.99E-10,7.09E-09,1.25E+19,6.27E-10,7.48E-10,6.85E-10,4.23E-10,7.32E-09,4.45E+18
2269,22.48471433,224.7183051,45.4346197,0.843334474,6.33E-10,6.31E-10,6.50E-10,3.84E-10,7.28E-09,1.18E+19,6.78E-10,6.62E-10,6.99E-10,4.22E-10,7.33E-09,4.49E+18
2270,24.28565688,223.746267,96.42741087,0.87074261,6.55E-10,6.84E-10,6.49E-10,3.94E-10,7.18E-09,1.16E+19,6.92E-10,6.81E-10,7.26E-10,3.97E-10,6.79E-09,4.60E+18
2271,24.99040761,236.0556965,117.3581743,0.825793533,6.18E-10,6.46E-10,6.82E-10,3.92E-10,7.25E-09,1.17E+19,6.71E-10,6.75E-10,6.68E-10,4.05E-10,7.61E-09,4.25E+18
2272,26.08683443,231.3046939,-4.179065446,0.912725888,6.54E-10,6.80E-10,6.57E-10,3.87E-10,7.24E-09,1.24E+19,6.96E-10,7.22E-10,6.87E-10,3.93E-10,7.16E-09,4.36E+18
2273,24.57131148,231.6119693,123.1446689,0.911774445,6.21E-10,6.49E-10,6.62E-10,4.37E-10,7.42E-09,1.18E+19,6.95E-10,7.21E-10,6.89E-10,3.97E-10,7.04E-09,4.36E+18
2274,23.14392908,232.004972,81.21301134,0.888237542,6.55E-10,6.46E-10,7.05E-10,4.20E-10,7.26E-09,1.21E+19,6.77E-10,6.95E-10,6.81E-10,3.72E-10,7.38E-09,4.51E+18
2275,23.02870562,218.7054693,94.50183974,0.949157072,6.50E-10,6.46E-10,6.42E-10,3.87E-10,7.15E-09,1.18E+19,6.89E-10,6.34E-10,6.98E-10,3.87E-10,7.27E-09,4.37E+18
2276,25.14528207,231.4708436,7.863664547,0.972846766,6.38E-10,6.37E-10,6.69E-10,3.67E-10,7.25E-09,1.18E+19,6.73E-10,6.98E-10,6.75E-10,3.90E-10,7.50E-09,4.41E+18
2277,23.54939146,231.3242585,-43.1939943,0.975223448,6.39E-10,6.94E-10,6.57E-10,4.06E-10,7.30E-09,1.21E+19,6.46E-10,6.40E-10,6.82E-10,3.95E-10,6.96E-09,4.20E+18
2278,23.98558892,228.7435506,-6.789913962,0.945725459,6.79E-10,6.51E-10,6.58E-10,4.20E-10,7.19E-09,1.17E+19,6.81E-10,6.51E-10,6.78E-10,3.86E-10,7.42E-09,4.27E+18
2279,21.97852017,224.1954881,90.58634318,0.933700617,6.68E-10,6.56E-10,6.46E-10,4.28E-10,6.90E-09,1.23E+19,6.29E-10,6.66E-10,6.82E-10,4.16E-10,7.18E-09,4.56E+18
2280,23.88567388,231.0266198,-33.11588754,0.85843043,6.43E-10,6.39E-10,6.21E-10,4.17E-10,7.19E-09,1.14E+19,6.60E-10,6.73E-10,6.66E-10,3.88E-10,7.46E-09,4.04E+18
2281,23.312194,221.7127321,-45.60208607,0.977802494,6.38E-10,6.27E-10,6.64E-10,4.04E-10,6.71E-09,1.24E+19,6.82E-10,6.80E-10,6.67E-10,3.91E-10,7.31E-09,4.35E+18
2282,22.45054572,229.1216938,82.89579215,0.97335704,6.49E-10,6.20E-10,6.25E-10,4.11E-10,7.50E-09,1.19E+19,6.80E-10,7.19E-10,6.59E-10,3.91E-10,7.32E-09,4.41E+18
2283,22.49139645,240.4156651,14.29396876,0.968797875,6.36E-10,6.74E-10,6.25E-10,4.03E-10,6.95E-09,1.17E+19,6.96E-10,6.78E-10,6.69E-10,4.05E-10,6.76E-09,4.51E+18
2284,23.64042124,234.6177984,56.5776029,0.876172824,6.33E-10,6.71E-10,6.48E-10,4.03E-10,7.05E-09,1.17E+19,6.44E-10,6.75E-10,6.78E-10,3.91E-10,7.21E-09,4.56E+18
2285,23.80496799,242.8436664,21.90199358,0.979014433,6.29E-10,6.46E-10,6.54E-10,3.88E-10,6.72E-09,1.16E+19,6.64E-10,6.46E-10,6.75E-10,3.97E-10,7.42E-09,4.74E+18
2286,23.11944644,238.4753367,74.901151,0.884176635,6.66E-10,6.15E-10,6.17E-10,4.10E-10,7.18E-09,1.18E+19,6.82E-10,7.15E-10,6.53E-10,3.94E-10,6.81E-09,4.62E+18
2287,24.20570637,241.4897752,54.44631484,0.924275766,6.36E-10,6.55E-10,6.61E-10,3.96E-10,7.35E-09,1.18E+19,6.71E-10,6.51E-10,6.56E-10,3.92E-10,6.93E-09,4.33E+18
2288,23.55960474,249.9198589,121.4254398,0.923225632,6.16E-10,6.27E-10,6.45E-10,3.64E-10,7.50E-09,1.15E+19,6.99E-10,6.75E-10,6.29E-10,4.07E-10,7.02E-09,4.37E+18
2289,24.04236127,234.2947215,96.94799378,0.952394481,6.38E-10,6.41E-10,6.59E-10,4.08E-10,7.16E-09,1.17E+19,6.65E-10,6.78E-10,7.10E-10,4.00E-10,6.92E-09,4.25E+18
2290,24.65168243,235.6019399,120.2919846,0.938155863,6.55E-10,6.04E-10,6.48E-10,4.01E-10,7.56E-09,1.22E+19,6.78E-10,6.61E-10,6.64E-10,3.94E-10,7.29E-09,4.15E+18
2291,25.03805728,223.0378901,-46.79694536,0.977004954,6.42E-10,6.55E-10,6.23E-10,4.34E-10,7.14E-09,1.22E+19,6.58E-10,6.60E-10,6.71E-10,3.91E-10,7.48E-09,4.10E+18
2292,24.01991773,219.2214112,79.35535425,0.91968334,6.60E-10,6.51E-10,6.56E-10,3.85E-10,7.08E-09,1.12E+19,7.04E-10,6.84E-10,6.44E-10,4.03E-10,7.26E-09,4.58E+18
2293,23.60179873,227.2398897,109.920898,0.85526855,6.71E-10,6.40E-10,6.05E-10,3.99E-10,6.85E-09,1.21E+19,6.28E-10,6.84E-10,6.84E-10,3.92E-10,7.54E-09,4.30E+18
2294,25.97329658,230.4240124,35.79730091,0.904647932,6.46E-10,6.13E-10,6.29E-10,4.05E-10,7.28E-09,1.14E+19,6.65E-10,6.45E-10,6.94E-10,4.09E-10,6.78E-09,4.12E+18
2295,24.34599771,229.2720258,-11.49717644,0.858198949,6.50E-10,6.35E-10,6.76E-10,4.15E-10,6.99E-09,1.23E+19,6.68E-10,6.99E-10,6.33E-10,4.04E-10,6.89E-09,4.44E+18
2296,25.09369671,241.3537985,-14.71282046,0.900948923,6.56E-10,6.50E-10,6.53E-10,4.03E-10,7.12E-09,1.18E+19,6.32E-10,6.81E-10,6.78E-10,3.98E-10,7.18E-09,4.31E+18
2297,24.81146174,238.2806907,-31.34408368,0.823000605,6.79E-10,6.54E-10,6.64E-10,3.83E-10,7.23E-09,1.21E+19,6.92E-10,6.67E-10,6.76E-10,4.24E-10,6.99E-09,4.55E+18
2298,25.18610399,234.3619118,56.83112905,0.8733615,6.45E-10,6.60E-10,6.68E-10,3.89E-10,7.32E-09,1.13E+19,6.75E-10,7.01E-10,6.46E-10,4.36E-10,7.05E-09,4.42E+18
2299,24.78187423,237.8743178,110.5342188,0.897270395,6.46E-10,6.75E-10,6.24E-10,4.16E-10,6.98E-09,1.17E+19,6.64E-10,6.63E-10,6.47E-10,4.14E-10,7.64E-09,4.29E+18
2300,24.55862051,236.7625521,37.33641626,0.826330869,6.42E-10,6.28E-10,6.66E-10,4.09E-10,7.56E-09,1.13E+19,7.00E-10,6.80E-10,6.50E-10,3.89E-10,7.24E-09,4.62E+18
2301,25.24105198,229.1232423,16.33472372,0.937873218,6.57E-10,6.91E-10,6.43E-10,4.06E-10,7.22E-09,1.30E+19,6.35E-10,6.98E-10,6.94E-10,4.07E-10,7.47E-09,4.57E+18
2302,23.76951453,216.6246187,45.79514907,0.861639047,6.72E-10,6.54E-10,6.53E-10,4.04E-10,7.39E-09,1.12E+19,6.79E-10,6.17E-10,6.78E-10,3.77E-10,7.29E-09,4.49E+18
2303,24.66448751,229.0833925,-24.16557877,0.90543409,6.71E-10,6.61E-10,6.41E-10,3.91E-10,7.45E-09,1.23E+19,6.79E-10,6.77E-10,6.70E-10,3.86E-10,6.89E-09,4.39E+18
2304,24.01799347,234.784837,-21.03465468,0.888250196,6.77E-10,6.66E-10,6.70E-10,3.91E-10,7.10E-09,1.21E+19,6.47E-10,6.51E-10,6.46E-10,3.79E-10,7.12E-09,4.54E+18
2305,23.98230328,224.403852,-1.653601206,0.886228806,6.57E-10,6.54E-10,6.45E-10,3.67E-10,6.94E-09,1.20E+19,6.45E-10,6.73E-10,6.67E-10,3.97E-10,7.23E-09,4.28E+18
2306,23.25280303,212.3619745,58.19966937,0.948432309,6.45E-10,6.83E-10,6.83E-10,4.03E-10,7.16E-09,1.23E+19,7.09E-10,6.55E-10,7.01E-10,3.90E-10,7.31E-09,4.01E+18
2307,24.3840434,246.9699544,-35.10491758,0.940759399,6.58E-10,6.52E-10,6.61E-10,3.86E-10,7.67E-09,1.12E+19,6.76E-10,6.55E-10,6.69E-10,4.06E-10,7.51E-09,4.40E+18
2308,23.93857032,225.1972397,-23.5697793,0.8969964,6.54E-10,6.22E-10,6.70E-10,4.22E-10,7.35E-09,1.18E+19,6.81E-10,6.63E-10,6.42E-10,4.02E-10,7.65E-09,4.45E+18
2309,24.27571947,220.6006137,83.933234,0.928930535,6.61E-10,6.68E-10,6.46E-10,3.87E-10,7.32E-09,1.18E+19,6.75E-10,6.91E-10,6.47E-10,3.78E-10,6.81E-09,4.50E+18
2310,23.65442669,229.8276376,-25.81704911,0.921327508,6.64E-10,6.61E-10,6.67E-10,4.17E-10,6.88E-09,1.13E+19,6.59E-10,7.01E-10,6.85E-10,3.78E-10,7.40E-09,4.43E+18
2311,22.98243456,241.8495187,25.6717797,0.942467123,6.70E-10,6.71E-10,6.13E-10,3.90E-10,7.01E-09,1.17E+19,6.67E-10,6.47E-10,6.91E-10,3.88E-10,7.17E-09,4.62E+18
2312,23.4090483,226.218078,0.725939799,0.920574918,6.38E-10,6.59E-10,6.62E-10,3.83E-10,7.28E-09,1.18E+19,6.81E-10,6.52E-10,6.97E-10,3.97E-10,6.66E-09,4.74E+18
2313,23.25179946,217.4987289,107.3634341,0.889903346,6.31E-10,6.40E-10,6.48E-10,4.00E-10,7.10E-09,1.24E+19,6.88E-10,6.88E-10,6.85E-10,3.87E-10,7.31E-09,4.26E+18
2314,23.31622748,242.706515,106.2204923,0.824664622,6.60E-10,6.61E-10,6.59E-10,3.97E-10,7.02E-09,1.17E+19,6.59E-10,6.70E-10,6.76E-10,3.72E-10,7.29E-09,4.41E+18
2315,24.84250122,222.299788,114.8901091,0.873544128,6.49E-10,6.77E-10,6.45E-10,3.82E-10,7.25E-09,1.20E+19,6.70E-10,6.82E-10,6.40E-10,4.22E-10,7.04E-09,4.49E+18
2316,24.31353105,239.1196284,-4.680373963,0.907134473,6.16E-10,6.66E-10,6.53E-10,3.97E-10,7.61E-09,1.14E+19,6.66E-10,6.64E-10,7.03E-10,3.99E-10,7.41E-09,4.61E+18
2317,25.06474537,227.711251,108.4298901,0.976793907,6.49E-10,6.66E-10,6.47E-10,3.67E-10,7.61E-09,1.16E+19,6.56E-10,6.74E-10,6.84E-10,4.20E-10,7.44E-09,4.42E+18
2318,23.14042577,232.1272733,78.33459584,0.94626633,6.73E-10,6.44E-10,6.47E-10,4.08E-10,6.99E-09,1.19E+19,6.74E-10,7.03E-10,6.78E-10,3.94E-10,6.83E-09,4.47E+18
2319,24.46097475,227.6406181,113.5044615,0.932724253,6.54E-10,6.57E-10,6.05E-10,3.83E-10,7.17E-09,1.19E+19,6.75E-10,6.87E-10,6.40E-10,3.91E-10,7.11E-09,4.36E+18
2320,22.8722831,249.6432735,-19.44977014,0.932090882,6.67E-10,6.31E-10,6.74E-10,4.01E-10,7.19E-09,1.21E+19,6.40E-10,6.47E-10,6.77E-10,3.83E-10,7.22E-09,4.34E+18
2321,23.49612624,236.9986615,3.130103231,0.888371751,6.81E-10,6.35E-10,5.97E-10,3.97E-10,7.37E-09,1.14E+19,6.74E-10,6.52E-10,6.24E-10,4.03E-10,7.09E-09,4.47E+18
2322,23.17293088,224.1055408,74.24122591,0.890855319,6.25E-10,6.64E-10,6.44E-10,4.01E-10,7.42E-09,1.16E+19,6.50E-10,6.36E-10,6.95E-10,4.15E-10,7.00E-09,4.36E+18
2323,24.87814773,226.8255734,13.45531217,0.917694721,6.51E-10,6.40E-10,6.07E-10,3.96E-10,7.69E-09,1.22E+19,6.61E-10,6.60E-10,6.86E-10,4.03E-10,6.75E-09,4.29E+18
2324,23.41698132,228.3146982,105.9482799,0.960805954,6.40E-10,6.81E-10,6.37E-10,3.93E-10,7.10E-09,1.15E+19,6.52E-10,6.75E-10,6.24E-10,3.86E-10,7.76E-09,4.50E+18
2325,24.56420576,228.954012,77.98193941,0.858772538,6.60E-10,6.38E-10,6.69E-10,4.20E-10,7.29E-09,1.20E+19,7.08E-10,6.77E-10,6.89E-10,3.91E-10,7.39E-09,4.42E+18
2326,24.6830281,244.3948253,-25.97768076,0.897936117,6.31E-10,6.83E-10,6.44E-10,3.93E-10,7.68E-09,1.17E+19,6.83E-10,6.41E-10,6.85E-10,3.98E-10,7.90E-09,4.34E+18
2327,23.16144821,231.8333955,3.372105673,0.948339467,6.61E-10,6.64E-10,6.65E-10,3.92E-10,7.38E-09,1.23E+19,6.69E-10,6.63E-10,6.62E-10,4.00E-10,7.33E-09,4.43E+18
2328,24.40481391,229.2630717,109.6948027,0.896293495,6.89E-10,6.71E-10,6.20E-10,3.86E-10,7.18E-09,1.17E+19,6.81E-10,6.65E-10,6.61E-10,3.92E-10,7.16E-09,4.38E+18
2329,23.9700601,246.3366397,13.15151952,0.852939492,6.41E-10,6.35E-10,6.66E-10,3.73E-10,7.22E-09,1.22E+19,6.56E-10,6.45E-10,6.63E-10,4.06E-10,7.03E-09,4.26E+18
2330,25.39403688,236.8787806,-21.38198631,0.970256293,6.42E-10,6.54E-10,6.26E-10,3.82E-10,7.26E-09,1.17E+19,6.68E-10,6.63E-10,7.08E-10,3.91E-10,6.75E-09,4.67E+18
2331,23.36892717,224.5292196,-30.3274899,0.824479153,6.54E-10,6.56E-10,6.94E-10,3.96E-10,7.26E-09,1.17E+19,7.26E-10,6.62E-10,6.50E-10,3.85E-10,7.14E-09,4.24E+18
2332,23.89967893,220.6528278,-34.91023661,0.901508124,6.19E-10,6.48E-10,6.13E-10,4.12E-10,7.55E-09,1.19E+19,6.79E-10,6.62E-10,7.01E-10,3.91E-10,7.15E-09,4.33E+18
2333,24.39325103,241.6703438,95.49650077,0.881207415,6.78E-10,6.48E-10,6.55E-10,3.76E-10,7.13E-09,1.06E+19,7.08E-10,6.72E-10,6.86E-10,3.89E-10,7.21E-09,4.25E+18
2334,24.29552227,224.5408732,63.59323828,0.910614047,6.60E-10,6.44E-10,6.56E-10,4.06E-10,7.27E-09,1.19E+19,6.50E-10,6.63E-10,7.03E-10,3.88E-10,7.36E-09,4.57E+18
2335,23.39389588,235.4575605,103.8374343,0.928344611,6.48E-10,6.61E-10,6.82E-10,3.73E-10,6.97E-09,1.17E+19,6.77E-10,6.55E-10,6.55E-10,3.95E-10,7.16E-09,4.50E+18
2336,22.61274075,228.000286,99.5796924,0.946600544,6.08E-10,6.57E-10,6.46E-10,3.99E-10,7.47E-09,1.24E+19,6.79E-10,6.76E-10,6.76E-10,3.94E-10,6.83E-09,4.67E+18
2337,24.34472551,237.1488477,78.20930389,0.926318274,6.64E-10,6.62E-10,6.97E-10,4.10E-10,7.28E-09,1.21E+19,6.85E-10,6.33E-10,5.90E-10,3.77E-10,7.04E-09,4.48E+18
2338,23.27732656,235.1256346,55.15928616,0.829034839,6.31E-10,6.15E-10,6.67E-10,3.97E-10,7.49E-09,1.23E+19,6.52E-10,6.38E-10,6.53E-10,3.84E-10,6.77E-09,4.50E+18
2339,22.77387361,225.1261047,78.1863963,0.974344976,6.79E-10,6.42E-10,6.36E-10,4.01E-10,7.16E-09,1.25E+19,6.85E-10,6.59E-10,6.92E-10,3.94E-10,7.03E-09,4.63E+18
2340,23.58099396,230.8059027,-50.80352272,0.922760293,6.84E-10,6.79E-10,6.09E-10,4.10E-10,6.97E-09,1.23E+19,7.10E-10,6.66E-10,6.99E-10,4.27E-10,6.99E-09,4.54E+18
2341,23.69373525,237.2737549,63.19072725,0.979525644,6.45E-10,6.65E-10,6.25E-10,4.14E-10,7.27E-09,1.24E+19,6.67E-10,6.64E-10,6.65E-10,4.03E-10,7.36E-09,4.57E+18
2342,25.13831059,237.8468236,-30.6864106,0.915562363,6.26E-10,6.61E-10,6.37E-10,4.02E-10,7.47E-09,1.26E+19,6.85E-10,6.61E-10,6.83E-10,3.78E-10,7.37E-09,4.20E+18
2343,24.91037071,226.8588116,-43.32782132,0.94929495,6.77E-10,6.58E-10,6.63E-10,3.90E-10,7.39E-09,1.24E+19,6.40E-10,7.39E-10,7.05E-10,4.01E-10,7.04E-09,4.48E+18
2344,24.43205666,239.7465862,-33.83584692,0.953150676,6.11E-10,6.76E-10,6.75E-10,4.04E-10,7.09E-09,1.25E+19,6.83E-10,6.81E-10,7.07E-10,3.93E-10,7.20E-09,4.34E+18
2345,23.95125422,233.5688588,123.3415067,0.828685548,6.34E-10,6.46E-10,6.12E-10,3.75E-10,7.16E-09,1.14E+19,6.46E-10,6.73E-10,6.57E-10,4.13E-10,7.38E-09,4.48E+18
2346,23.38326357,221.4914381,51.41062083,0.905622067,6.65E-10,6.48E-10,6.33E-10,3.84E-10,7.17E-09,1.24E+19,6.98E-10,6.78E-10,6.78E-10,4.06E-10,7.32E-09,4.18E+18
2347,24.51444226,236.1519675,42.78504384,0.953622538,6.46E-10,6.39E-10,6.73E-10,4.15E-10,7.40E-09,1.28E+19,6.73E-10,6.83E-10,6.51E-10,4.01E-10,7.02E-09,4.50E+18
2348,23.31311104,228.0784623,72.23793891,0.976123812,6.36E-10,6.60E-10,6.84E-10,4.10E-10,7.25E-09,1.17E+19,6.91E-10,6.57E-10,6.39E-10,4.05E-10,6.90E-09,4.31E+18
2349,23.62976445,231.3669814,14.21427984,0.968537406,6.55E-10,6.72E-10,6.75E-10,4.03E-10,6.95E-09,1.28E+19,6.85E-10,6.70E-10,6.43E-10,3.92E-10,7.29E-09,4.36E+18
2350,24.71227376,244.7208321,0.713758455,0.829183326,6.67E-10,6.50E-10,6.76E-10,4.26E-10,6.90E-09,1.15E+19,6.67E-10,6.70E-10,6.36E-10,3.78E-10,7.17E-09,4.42E+18
2351,23.56621673,234.6682493,27.2926215,0.936122772,6.76E-10,6.57E-10,6.57E-10,4.11E-10,7.04E-09,1.17E+19,6.61E-10,6.48E-10,7.09E-10,3.98E-10,6.93E-09,4.16E+18
2352,24.71957306,229.6264852,-30.58444386,0.858605757,6.48E-10,6.03E-10,6.38E-10,4.09E-10,7.15E-09,1.21E+19,6.52E-10,6.50E-10,7.18E-10,3.87E-10,7.15E-09,4.32E+18
2353,24.45234837,224.3638535,36.63137416,0.922889575,6.52E-10,6.06E-10,6.42E-10,3.99E-10,7.43E-09,1.16E+19,6.58E-10,6.46E-10,6.48E-10,4.21E-10,7.00E-09,4.54E+18
2354,23.2720979,226.0925747,4.982307388,0.890973637,6.63E-10,6.57E-10,6.50E-10,3.94E-10,6.94E-09,1.25E+19,6.81E-10,6.39E-10,6.74E-10,3.97E-10,7.54E-09,4.48E+18
2355,24.64341607,243.3478188,62.66182985,0.886526084,6.37E-10,6.63E-10,6.73E-10,4.10E-10,7.13E-09,1.26E+19,7.13E-10,6.76E-10,7.02E-10,4.25E-10,7.31E-09,4.23E+18
2356,22.66198824,244.7564689,39.09767106,0.827485804,6.50E-10,6.58E-10,6.68E-10,4.02E-10,6.85E-09,1.25E+19,6.35E-10,6.35E-10,7.03E-10,3.84E-10,7.05E-09,4.20E+18
2357,23.65243442,231.604257,123.3054701,0.883022049,6.44E-10,6.63E-10,6.47E-10,3.90E-10,7.25E-09,1.19E+19,6.75E-10,6.61E-10,6.52E-10,3.94E-10,6.75E-09,4.31E+18
2358,24.44135926,234.2594803,-44.91720878,0.886738857,6.90E-10,6.48E-10,6.85E-10,3.92E-10,7.31E-09,1.27E+19,6.84E-10,6.87E-10,6.87E-10,4.14E-10,7.21E-09,4.04E+18
2359,25.68833185,239.959597,-27.84013931,0.923740475,6.57E-10,6.81E-10,6.74E-10,3.93E-10,6.92E-09,1.12E+19,6.49E-10,6.49E-10,6.71E-10,4.08E-10,7.37E-09,4.32E+18
2360,24.06747032,229.2020443,-40.79758522,0.956009437,6.40E-10,6.34E-10,6.47E-10,3.92E-10,7.14E-09,1.18E+19,7.20E-10,6.36E-10,6.40E-10,3.95E-10,7.02E-09,4.56E+18
2361,24.64277463,239.2269102,85.98649171,0.89072941,6.43E-10,6.16E-10,6.15E-10,4.26E-10,6.71E-09,1.26E+19,6.40E-10,7.58E-10,6.83E-10,4.11E-10,7.46E-09,4.29E+18
2362,26.35427726,235.1488806,-53.26803366,0.844302857,6.27E-10,6.62E-10,6.70E-10,3.79E-10,7.34E-09,1.18E+19,6.77E-10,6.60E-10,6.34E-10,3.93E-10,7.38E-09,4.47E+18
2363,21.57522744,230.7709549,25.9122165,0.844667057,6.77E-10,6.53E-10,6.65E-10,4.00E-10,6.65E-09,1.20E+19,6.66E-10,7.13E-10,6.69E-10,4.21E-10,7.31E-09,4.60E+18
2364,24.59788414,222.1475637,58.68320404,0.916783209,6.52E-10,6.81E-10,6.35E-10,3.91E-10,6.94E-09,1.19E+19,6.57E-10,7.21E-10,6.70E-10,4.02E-10,7.12E-09,4.39E+18
2365,25.32787043,240.770938,-53.56133713,0.972823535,6.64E-10,6.97E-10,6.36E-10,4.13E-10,7.20E-09,1.22E+19,6.24E-10,6.87E-10,6.79E-10,3.95E-10,7.15E-09,4.54E+18
2366,23.50368768,234.7559589,14.6449341,0.882839752,6.85E-10,6.21E-10,6.55E-10,4.06E-10,7.04E-09,1.19E+19,7.09E-10,7.19E-10,6.64E-10,4.27E-10,7.21E-09,4.32E+18
2367,23.30932776,236.5681382,106.0775582,0.91456918,6.52E-10,6.58E-10,6.71E-10,3.92E-10,7.65E-09,1.20E+19,6.74E-10,6.61E-10,6.00E-10,4.07E-10,6.89E-09,4.45E+18
2368,23.26687755,225.6479789,101.7091935,0.970281391,6.60E-10,6.64E-10,6.36E-10,3.87E-10,7.68E-09,1.22E+19,6.60E-10,6.63E-10,6.94E-10,3.69E-10,6.95E-09,4.48E+18
2369,23.38240247,238.166047,62.98024003,0.958994737,6.18E-10,6.63E-10,6.56E-10,3.99E-10,7.36E-09,1.24E+19,6.64E-10,6.97E-10,6.41E-10,3.79E-10,7.07E-09,4.77E+18
2370,23.26212435,228.6353441,52.37696684,0.942328985,6.53E-10,6.42E-10,6.37E-10,3.77E-10,7.33E-09,1.24E+19,6.45E-10,6.29E-10,6.85E-10,4.10E-10,6.98E-09,4.65E+18
2371,24.60803707,229.0302478,-13.7870091,0.860872734,6.38E-10,6.67E-10,6.44E-10,3.90E-10,7.69E-09,1.23E+19,6.79E-10,6.18E-10,6.78E-10,3.95E-10,7.38E-09,4.55E+18
2372,22.71430688,241.3775808,111.4881759,0.839413541,6.79E-10,6.40E-10,6.19E-10,4.09E-10,7.24E-09,1.20E+19,6.33E-10,6.78E-10,6.93E-10,3.93E-10,7.07E-09,4.46E+18
2373,23.355716,242.0277785,80.19782033,0.931158231,6.87E-10,6.34E-10,6.56E-10,4.15E-10,7.23E-09,1.18E+19,6.42E-10,6.71E-10,6.50E-10,4.09E-10,6.91E-09,4.47E+18
2374,23.74905138,218.6398448,82.98853375,0.867933484,6.19E-10,6.77E-10,6.53E-10,3.91E-10,7.39E-09,1.24E+19,6.68E-10,6.76E-10,6.88E-10,3.94E-10,7.65E-09,4.47E+18
2375,24.87212581,225.6946046,-35.59498308,0.831197988,6.65E-10,6.84E-10,6.05E-10,3.92E-10,6.91E-09,1.21E+19,6.38E-10,6.33E-10,6.52E-10,4.08E-10,6.97E-09,4.50E+18
2376,24.18107209,235.2907805,62.67581229,0.951192711,6.39E-10,6.34E-10,6.63E-10,3.96E-10,7.04E-09,1.24E+19,6.74E-10,6.51E-10,6.83E-10,3.84E-10,7.14E-09,4.54E+18
2377,23.14878549,217.3806986,63.29268288,0.89949222,6.06E-10,6.24E-10,6.44E-10,4.04E-10,7.15E-09,1.18E+19,6.89E-10,7.09E-10,6.68E-10,3.97E-10,7.08E-09,4.43E+18
2378,23.39484676,227.8031331,-52.78154669,0.874246376,6.81E-10,6.62E-10,6.74E-10,4.19E-10,7.10E-09,1.14E+19,6.35E-10,6.87E-10,6.86E-10,4.09E-10,7.26E-09,4.35E+18
2379,24.36391624,229.7569179,-39.98015951,0.875909315,6.93E-10,6.42E-10,6.67E-10,4.01E-10,7.44E-09,1.23E+19,6.71E-10,6.79E-10,6.43E-10,4.06E-10,7.01E-09,4.51E+18
2380,23.32101938,243.7680944,-18.45711312,0.867297507,6.50E-10,6.66E-10,6.97E-10,3.98E-10,7.08E-09,1.19E+19,6.55E-10,6.40E-10,6.77E-10,4.16E-10,7.15E-09,4.37E+18
2381,24.01904978,215.154928,51.32200698,0.889215221,6.27E-10,6.23E-10,6.18E-10,3.76E-10,7.10E-09,1.22E+19,6.96E-10,6.39E-10,6.34E-10,4.12E-10,7.18E-09,4.36E+18
2382,23.88222744,235.2789719,42.10299358,0.925967828,6.54E-10,6.47E-10,6.25E-10,4.06E-10,7.30E-09,1.19E+19,6.79E-10,6.15E-10,6.83E-10,3.87E-10,7.19E-09,4.34E+18
2383,22.3690257,228.178182,111.465477,0.889500226,6.57E-10,6.45E-10,6.57E-10,4.14E-10,7.36E-09,1.23E+19,6.60E-10,6.72E-10,6.52E-10,4.10E-10,7.36E-09,4.44E+18
2384,26.15980207,218.480398,-22.11758574,0.909755171,6.40E-10,6.68E-10,6.82E-10,3.74E-10,6.93E-09,1.20E+19,6.86E-10,6.93E-10,6.51E-10,3.98E-10,7.45E-09,4.34E+18
2385,24.0758395,217.3004679,-19.42466749,0.831812886,6.14E-10,6.64E-10,6.50E-10,4.10E-10,7.14E-09,1.18E+19,6.79E-10,6.97E-10,6.47E-10,3.95E-10,7.20E-09,4.48E+18
